Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bears, Beets, Battlestar Galactica","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111968028/bears-beets-battlestar-galactica,2.0,-1,Boulder,V3,1,,47.84033,-117.75534
"Bell Ringer","The Church > Notre Dame Cluster > Lower Devils Club Forest > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119014488/bell-ringer,3.0,-1,Boulder,V3,1,,47.66194,-121.40268
"Bendin' Tendon","Big Rock > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/110075212/bendin-tendon,2.0,-1,Boulder,V3,1,20,48.42733,-122.26081
"Best crack in Spokane","Diamond Boulder/Best Crack Cave > McLellan Rocks > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118708167/best-crack-in-spokane,4.0,-1,Boulder,V2-3,1,14,47.7603,-122.17718
Bifocals,"Main Area Bouldering > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125094669/bifocals,1.7,-1,Boulder,V3,1,,48.72964,-122.48328
"Big Leaf Drapes","(a) Canopy Crag > Canopy Crag Group > Exit 32; Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123928052/big-leaf-drapes,1.7,-1,"Sport, Boulder","5.11a V3-4",1,25,47.48878,-121.75038
Birdsong,"Lower Domestic Dome boulders > Domestic Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126031472/birdsong,2.5,-1,Boulder,V3,1,,47.54465,-120.73719
"Bit My Pit!","Noelder > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119872651/bit-my-pit,3.0,-1,Boulder,V2-3,1,28,47.84621,-121.61249
Blizzard,"Fats Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111179263/blizzard,3.0,-1,Boulder,V3,1,,48.09568,-121.34904
BLT,"Hole Grain Boulder > Rialto Beach Boulders > Rialto Beach > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124557122/blt,3.0,-1,Boulder,V3,1,13,47.93904,-124.64825
"Blue's Climb","Sherlock & Watson Boulder > Main Trail (Upper Area) > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119532682/blues-climb,2.8,-1,Boulder,V3,1,15,48.65824,-122.46127
"Blue's Warmup","Sherlock & Watson Boulder > Main Trail (Upper Area) > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119405162/blues-warmup,2.5,-1,Boulder,V2-3,1,,48.65824,-122.46127
"Bob's Balls","Fraggle Rock Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106095439/bobs-balls,3.3,-1,Boulder,"V3 X",1,,47.84649,-121.60922
"Boeing Door Plug","Martha Lake Airport Park Boulder (Lynnwood) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125823874/boeing-door-plug,3.0,-1,Boulder,V3,1,8,47.86486,-122.23647
"Bonsai Samurai","Bonsai Wall > Japanese Gardens > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119931910/bonsai-samurai,2.0,-1,Boulder,V3-4,1,12,47.54582,-120.72628
"Boo Radley","Rotary Community Park > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126114248/boo-radley,3.0,-1,Boulder,V3,1,14,47.76917,-122.15819
"Bop Till You Drop","La Petite Mort Wall > Burge North - Hidden Canyon > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/123115006/bop-till-you-drop,2.0,-1,Boulder,"V3 PG13",1,20,48.79733,-119.24361
"Born Under a Bad Sign","Halloween Bouldering > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124205973/born-under-a-bad-sign,2.5,-1,Boulder,V3+,1,10,47.82474,-121.55494
"Boss Hog","Bog Boulder > Outer Space Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124488461/boss-hog,2.0,-1,"Boulder, Alpine",V3,1,10,47.80096,-121.05464
"Bowl Weevil","Weevil Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124225568/bowl-weevil,2.0,-1,Boulder,V3,1,6,47.54502,-120.72966
"Bowled Over","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122625123/bowled-over,2.0,-1,Boulder,V3,1,,47.57018,-120.78803
"Bowling Pin Homicide","There Will Be Blood Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121311491/bowling-pin-homicide,1.0,-1,Boulder,"V3 R",1,18,47.79527,-121.06455
Bowser,"The Gamecube > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788918/bowser,3.0,-1,Boulder,V3,1,,47.55184,-120.7621
Briefs,"Underwear Rock > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110115434/briefs,2.3,-1,Boulder,V3,1,12,47.57008,-120.78798
"Briefs direct","Underwear Rock > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119070937/briefs-direct,2.7,-1,Boulder,V3,1,15,47.57008,-120.78798
"Broken Bowsaw","Camp Raucous > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119820048/broken-bowsaw,2.3,-1,Boulder,V3-,1,12,47.83438,-121.61965
BSE,"The Pasture > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111867254/bse,2.5,-1,Boulder,V3,1,,47.54418,-120.67133
"Buddy Miles","Machine Gun Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278611/buddy-miles,1.9,-1,Boulder,V3,1,,47.56784,-120.78514
Bulldog,"British Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119750572/bulldog,2.0,-1,Boulder,V3,1,10,45.745,-121.76219
"Bulldozer Jump Variation","Other Routes > Lower Bond Boulders > The Bond Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117999397/bulldozer-jump-variation,2.0,-1,Boulder,V3,1,,47.55003,-120.69665
"Bullet Hole Ballet","The boulder > Wilkeson crag > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118780078/bullet-hole-ballet,2.0,-1,Boulder,V3-4,1,,47.10257,-122.02506
"Bush Meat","Bushcraft Boulder > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123088507/bush-meat,2.0,-1,Boulder,V3,1,15,47.54615,-120.74673
Busted,"Fuzz Wall > Fuzz Wall > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119330469/busted,3.1,-1,Boulder,V3,1,,47.57383,-120.79115
"Cabbage God","Cabbage God Boulder > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118768969/cabbage-god,2.7,-1,Boulder,V3,1,15,47.65437,-117.28891
Californication,"Dishman Bouldering Wall > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113201028/californication,2.0,-1,Boulder,V3,1,,47.65098,-117.28811
"Camel Spotting","All of the Above Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119288133/camel-spotting,2.5,-1,Boulder,V3,1,10,47.8172,-121.6018
"Can you smell the gas (AKA Sore Thumb)","Elephant Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105853593/can-you-smell-the-gas-aka-sore-thumb,3.2,-1,Boulder,V2-3,1,12,47.84741,-121.60457
"Captain Crunch","River Boulder > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119590044/captain-crunch,2.7,-1,Boulder,V3,1,,47.75635,-121.12923
"Cellar Door","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107601803/cellar-door,2.4,-1,Boulder,V3,1,,47.54741,-120.69566
CGLB,"CGLB Area > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111241970/cglb,3.0,-1,Boulder,V3,1,,48.09568,-121.34904
Cherry-Cow-la,"Mini cow boulder > Melmont boulders > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119552138/cherry-cow-la,3.0,-1,Boulder,V3+,1,15,47.03379,-122.03541
Chinook,"Leggo my Ego Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114425314/chinook,2.1,-1,Boulder,V3,1,12,47.81749,-121.59801
Chocolate,"Chocolate Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107716246/chocolate,2.4,-1,Boulder,V3,1,8,47.84712,-121.60632
"Choss Boss","Choss Boss Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123133726/choss-boss,1.0,-1,Boulder,V3,1,20,47.22447,-120.98599
"Choss Salad","Spaceballs Boulders > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379862/choss-salad,0.0,-1,Boulder,V3,1,8,47.7953,-121.06459
"Chubby Fairy","Chubby Boulder > Fern Gully > Bulletin Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117684709/chubby-fairy,3.4,-1,Boulder,V3-4,1,,47.54637,-120.71276
Claustrophobia,"The Icehouse > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120512495/claustrophobia,2.0,-1,Boulder,V3+,1,15,47.54562,-120.74602
"Clef Arete","Rubik's Cube Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114152307/clef-arete,2.0,-1,Boulder,V2-3,1,12,47.84789,-121.60935
"Cling On Dyno","Uvula Boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124212488/cling-on-dyno,3.0,-1,Boulder,V3,1,10,48.65909,-122.46137
"Coarse and Buggy 2: Full Coarse Power","Franklin Elementary > Tacoma > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118750971/coarse-and-buggy-2-full-coarse-power,2.0,-1,Boulder,V3,1,10,47.24899,-122.47948
"Coast to Coast","Coconut Cluster > Box of Chocolates Boulders > Stehekin > Chelan > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111167080/coast-to-coast,3.0,-1,Boulder,V3,1,,48.309,-120.6565
"Comedy's Over","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443289/comedys-over,3.0,-1,"Boulder, Alpine",V3-4,1,,47.79356,-121.08888
"commander jerbot","U2 and Goicoechea boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107165002/commander-jerbot,3.0,-1,Boulder,V2-3,1,5,47.59433,-120.71442
"Comme ci come ca","Rotary Community Park > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126030093/comme-ci-come-ca,3.0,-1,Boulder,V3,1,14,47.76917,-122.15819
"Common Courtesy","Noelder > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119872857/common-courtesy,3.0,-1,Boulder,V3-4,1,22,47.84621,-121.61249
"Conscious Sedation","Mr. Hollow Head Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113748587/conscious-sedation,3.0,-1,Boulder,V3,1,,47.83169,-121.52004
Contra,"Sanctuary Boulders > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118985742/contra,2.0,-1,Boulder,V3,1,,47.84738,-121.6046
"Contrived Pleasantries","Tri-Point Boulder > Top Self Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120802080/contrived-pleasantries,3.0,-1,Boulder,V3,1,,47.76158,-121.12945
"Copore Sano","Cosmos Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119750693/copore-sano,2.0,-1,Boulder,V3,1,12,45.74506,-121.7622
Corner,"The Amphitheater > Horsethief Butte > South-Central & Yakima > Washington",https://www.mountainproject.com/route/114315918/corner,2.5,-1,Boulder,V2-3,1,14,45.64832,-121.09834
"Corona Conundrum","Wilson Way Bridge Boulder > Point Defiance Park > Tacoma > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118662036/corona-conundrum,2.5,-1,Boulder,V3,1,8,47.30337,-122.51183
Coronapocalypse,"Tiny Dishman > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118750715/coronapocalypse,3.3,-1,Boulder,V3,1,12,47.65429,-117.28465
"Cougar Face","Ass Jam Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119327710/cougar-face,2.0,-1,Boulder,V3,1,,47.83178,-121.51983
"Count Chalkula","Cereal Boulder > Lower Gold Bar Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106558274/count-chalkula,2.0,-1,Boulder,V3-,1,,47.84851,-121.62431
"Crab Legs","King Crab Boulder > Ranch Rocks > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122061344/crab-legs,2.0,-1,Boulder,V3,1,6,47.9293,-120.90732
Crabclaws,"Low Tide Boulder > Kalaloch Beach 3 > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/119221372/crabclaws,3.3,-1,"Boulder, Alpine",V3-,1,10,47.63921,-124.38583
"Crazy Romanian","Metroid Prime Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123053270/crazy-romanian,2.0,-1,Boulder,V3+,1,15,47.84726,-121.60445
"Cross Stitched","Button Boulder > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/119726959/cross-stitched,2.0,-1,Boulder,V3,1,,47.033,-119.95444
"Crumbs for bums","Crumbs? > Northrup Point > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/126398086/crumbs-for-bums,2.5,-1,Boulder,"V3- PG13",1,10,47.87147,-119.09886
"Crystal Method, The","U2 and Goicoechea boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113637286/crystal-method-the,2.3,-1,Boulder,V3,1,13,47.59433,-120.71442
Cubism,"Happy Tree Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123134466/cubism,2.0,-1,Boulder,V3,1,6,47.22444,-120.98511
Czar,"Russian Boulders > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119662045/czar,2.3,-1,Boulder,V3,1,8,45.74506,-121.76219
"Cœur sur ma manche","Rotary Community Park > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126030264/coeur-sur-ma-manche,3.0,-1,Boulder,V3,1,14,47.76917,-122.15819
"Daddy Long Legs","Mind Games Boulder > Paradise Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115406192/daddy-long-legs,2.0,-1,Boulder,V3,1,,47.64195,-121.37585
"Dahlonega Gold","The Vault > Fern Gully Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119645951/dahlonega-gold,3.0,-1,Boulder,V3,1,,47.76067,-121.12849
