Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dirty Harry","Machine Gun Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278596/dirty-harry,2.0,-1,Boulder,V1+,1,,47.56784,-120.78514
"Dirty Stool","Dirty Hairy Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121307386/dirty-stool,2.0,-1,Boulder,V1,1,10,47.79542,-121.06383
"Diverged Right","Diverged Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443274/diverged-right,4.0,-1,"Boulder, Alpine",V1-2,1,,47.79367,-121.08835
"Do You Believe in Fairies?","Hexxus Boulder > Fern Gully > Bulletin Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116832451/do-you-believe-in-fairies,2.5,-1,Boulder,V1,1,,47.54661,-120.71335
Doc,"McFly > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379254/doc,2.0,-1,Boulder,V1,1,15,47.79539,-121.0648
Dogs,"Dog Beach Boulder > The Beach Parking Boulders > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126252410/dogs,2.0,-1,Boulder,V1,1,10,47.58583,-120.70594
"Don't Break the Flake","Don't Break > Kaya's Crack Cluster > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105851780/dont-break-the-flake,1.0,-1,Boulder,V1-,1,,47.84738,-121.60662
"Don't Do Hugs","Off Width Boulder > 1st Talus Field > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119590871/dont-do-hugs,2.0,-1,Boulder,V1,1,,47.75812,-121.13055
"Down Climb","Highball with the Devil Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111178947/down-climb,2.0,-1,Boulder,V0-1,1,,48.09568,-121.34904
Dredge,"Scarecrow Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108184602/dredge,1.4,-1,Boulder,V1,1,6,47.54513,-120.7324
Drumline,"Morris Brown Cluster > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119365555/drumline,2.0,-1,Boulder,V1,1,,47.84858,-121.60887
"Dry Serenity","The Cube Deep Water Solo > Lake Serene Boulders > Mount Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124760889/dry-serenity,3.0,-1,"TR, Boulder, Alpine",V1,1,20,47.78229,-121.57356
"Dutty Rock","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113801190/dutty-rock,1.0,-1,Boulder,V1,1,,47.55558,-120.76821
"East Green Arete","Green Boulders > Green Boulders Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113481837/east-green-arete,3.0,-1,Boulder,"V1 R",1,,47.8476,-121.6099
"East Side Problems","Martha Lake Airport Park Boulder (Lynnwood) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118358726/east-side-problems,1.7,-1,Boulder,V0-1,1,12,47.86486,-122.23647
"Easy Street","Monolith Wall > Cape Disappointment > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/115163272/easy-street,-1.0,-1,Boulder,V1,1,30,46.2956,-124.0745
"Eelin' Groovy","Machine Gun Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107798942/eelin-groovy,0.8,-1,Boulder,V1,1,8,47.56784,-120.78514
Ein,"Cowboy Bebop Boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122307346/ein,1.5,-1,Boulder,"V0-1 PG13",1,15,47.8444,-121.61451
"El Primo!!","Crumbs? > Northrup Point > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/126398269/el-primo,1.0,-1,Boulder,V1,1,8,47.87147,-119.09886
"Elderberry Central","Elderberry Trail Boulders > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125095337/elderberry-central,1.0,-1,Boulder,V1,1,6,48.73493,-122.47819
Elementary,"Midnight Lichen > Midnight Lichen Group > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118980442/elementary,1.7,-1,Boulder,V1,1,12,47.84703,-121.60552
"Elephant Ear","Elephant Boulder > Lower (Main) Area > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/122152347/elephant-ear,2.0,-1,Boulder,V1,1,10,45.64299,-122.03366
"Elfen Magic","Gandalf Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107883448/elfen-magic,1.3,-1,Boulder,V1,1,20,47.5449,-120.7295
"Em's Low Ball","Party Boulder > 1st Talus Field > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119590692/ems-low-ball,2.0,-1,Boulder,V1,1,,47.75803,-121.13049
"Entrance Problem","Denny Hall > University of Washington Campus and Surrounding Areas > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118585972/entrance-problem,3.0,-1,Boulder,V1+,1,25,47.65837,-122.30887
"Estimated Prophet","Jerry Garcia boulder > The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116834604/estimated-prophet,2.0,-1,Boulder,V1,1,,47.57192,-120.78939
"Every Blessing Ignored Becomes A Curse","Mini-Mossy-Mammoth Boulder > Mt. Washington Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126260189/every-blessing-ignored-becomes-a-curse,2.0,-1,Boulder,V0-1,1,7,47.44185,-121.67269
"Experience Beats Youth","(h) Montgomery Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120546811/experience-beats-youth,2.9,-1,Boulder,V1+,1,7,47.42924,-121.61981
"Fairytale Crack","Main Area Bouldering > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117639448/fairytale-crack,2.0,-1,Boulder,V1-2,1,16,48.72964,-122.48328
"False Prophet","There Will Be Blood Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121311743/false-prophet,2.0,-1,Boulder,V1,1,18,47.79527,-121.06455
Farrah!!,"South Fork Wall > Mt. Washington Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126165091/farrah,3.3,-1,Boulder,V1,1,12,47.44183,-121.67268
"Fauci's Folly","Pandemic Boulders > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119499672/faucis-folly,1.0,-1,Boulder,V1-,1,,48.65776,-122.46112
"Feathers is Full (sit start)","One More Boulders > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/124042483/feathers-is-full-sit-start,2.3,-1,Boulder,V0-1,1,12,47.02727,-119.96397
Fib,"Lean-To Boulders > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119461543/fib,1.9,-1,Boulder,V1,1,8,47.43725,-121.66219
"Final Flash","Old Tin Man area (needs organizing) > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122314108/final-flash,2.0,-1,Boulder,V1-2,1,12,47.57629,-120.79259
"Finely Threaded","Button Boulder > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/119726995/finely-threaded,2.0,-1,Boulder,V1,1,,47.033,-119.95444
"Finger Biter","Concrete Wall in Point Defiance Park > Point Defiance Park > Tacoma > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119216140/finger-biter,2.0,-1,Boulder,V1-2,1,16,47.30222,-122.51013
"Fire ball shooter","Over the hill > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124827352/fire-ball-shooter,4.0,-1,Boulder,V1,1,21,47.83218,-121.61889
"Fireball shooter","Over the hill > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124827424/fireball-shooter,4.0,-1,Boulder,V1,1,25,47.83218,-121.61889
"First Watch","Coffin Watcher > YFAW > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118016045/first-watch,0.0,-1,Boulder,V1,1,,47.5449,-120.71377
Fleabag,"The Flea Circus > Kalaloch Beach 3 > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124643645/fleabag,2.0,-1,"Boulder, Alpine",V1-2,1,,47.63981,-124.38623
"FLoating Door","The Bow Boulder > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114602677/floating-door,1.4,-1,Boulder,V1,1,15,47.43056,-121.62332
Flotsam,"Flotsam & Jetsam > The Beach > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116834680/flotsam,1.0,-1,Boulder,V1,1,,47.59904,-120.71489
"Foot Fetish","Cloaca Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125000848/foot-fetish,2.8,-1,Boulder,V1,1,12,47.54256,-120.72288
"Fraggle Rock","Tiny Dishman > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118676137/fraggle-rock,2.0,-1,Boulder,V1-2,1,10,47.65429,-117.28465
Frosting,"The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111864164/frosting,2.6,-1,Boulder,V1,1,,47.54305,-120.73494
"Frosty Flake","Frosted Flake > Lower (Main) Area > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108868921/frosty-flake,2.5,-1,Boulder,V1,1,12,45.64315,-122.03407
"Fruity Pebbles","EZPZ > East Side > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/119579162/fruity-pebbles,3.0,-1,Boulder,V1,1,12,48.08503,-123.7284
"Funky Layback","Green Wall > Summit Area > Erie Mountain Drive  Areas > ** Bouldering at Mt Erie and Fidalgo Island > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106528248/funky-layback,1.5,-1,Boulder,V1-2,1,,48.45484,-122.62681
Fuxley,"New Sub-Area 1 > Western Washington University Buildering > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121758528/fuxley,4.0,-1,Boulder,V1-2,1,12,48.73249,-122.48682
Garageland,"Octopus Cove > Clayton beach > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/122849085/garageland,3.0,-1,Boulder,V1-2,1,10,48.64056,-122.48276
"Garden Elf","Thermopylae Wall > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119248221/garden-elf,2.3,-1,Boulder,V1,1,,47.84753,-121.60596
Gelato,"East Beach Boulders > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/121151089/gelato,2.5,-1,Boulder,V1-2,1,12,48.08672,-123.74351
"Georgia Peach","Dishman Bouldering Wall > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113201017/georgia-peach,1.7,-1,Boulder,V0-1,1,,47.65098,-117.28811
"Get it While You Can (sit start)","One More Boulders > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/124042578/get-it-while-you-can-sit-start,1.0,-1,Boulder,V1,1,8,47.02727,-119.96397
"Getting Off-width Reckless Endangerment","Portage Cliffs Bouldering > Sillusi Bluffs > Southeast Corner > Washington",https://www.mountainproject.com/route/123247215/getting-off-width-reckless-endangerment,2.0,-1,Boulder,"V1+ PG13",1,12,45.93975,-119.31216
Giraffe,"Corridor of Funlandia > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119467865/giraffe,1.8,-1,Boulder,V1,1,,47.83169,-121.52
"Glass Slab","Lower Domestic Dome boulders > Domestic Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125942331/glass-slab,2.0,-1,Boulder,V1,1,20,47.54465,-120.73719
"Go Fold Yourself","Te Fiti > Cape Disappointment > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124358844/go-fold-yourself,2.5,-1,Boulder,V1,1,10,46.2939,-124.07361
"Gold Plated","Western Outliers > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443447/gold-plated,1.0,-1,"Boulder, Alpine",V0-1,1,,47.79325,-121.08937
"Gone Viral","Waterfall Rock > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/118889116/gone-viral,1.0,-1,Boulder,V1,1,6,47.03348,-119.95479
Gooseneck,"Driftwood boulder > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126118418/gooseneck,-1.0,-1,Boulder,V1,1,,47.60484,-120.71631
"Grand wizzard","Cascade Ridge > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121285769/grand-wizzard,2.5,-1,Boulder,"V1- R",1,11,47.59091,-121.97373
"Grandpa Zach's Cookies","FCI Splash Zone > Fuck Camano Island > Deception Pass > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119261806/grandpa-zachs-cookies,3.0,-1,Boulder,V1,1,20,48.40195,-122.65457
"Granite Traverse","The South Face > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/125819142/granite-traverse,1.5,-1,Boulder,V1+,1,10,46.60437,-117.35923
"Grannies Little Yard Gnomes","Highball with the Devil Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111178986/grannies-little-yard-gnomes,3.0,-1,Boulder,V1,1,,48.09568,-121.34904
"Great White","The Face > The Roadside Boulders > Morning Rock Bouldering > Kettle Valley Bouldering > Kettle Valley (Curlew) > Okanogan > Washington",https://www.mountainproject.com/route/112808965/great-white,1.0,-1,Boulder,V1+,1,,48.8921,-118.70053
"Green Shag Carpet","Camp Raucous > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119820155/green-shag-carpet,3.0,-1,Boulder,V1,1,14,47.83438,-121.61965
"Green Streak.","Green Wall > Summit Area > Erie Mountain Drive  Areas > ** Bouldering at Mt Erie and Fidalgo Island > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106528262/green-streak,1.3,-1,Boulder,V1,1,,48.45484,-122.62681
"Green Street","Holeigan Boulder > Rialto Beach Boulders > Rialto Beach > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124557205/green-street,3.0,-1,Boulder,V1,1,9,47.94953,-124.66164
"Grilled Cheese","Stage Rock > Cape Disappointment > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/115168926/grilled-cheese,-1.0,-1,Boulder,V1-,1,10,46.2821,-124.05749
"Guano Slap","Thunderdome > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116681778/guano-slap,2.6,-1,Boulder,V1,1,15,47.55301,-120.76334
Gunshot,"North Cluster > Kalaloch Beach 3 > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/126349929/gunshot,3.0,-1,"Boulder, Alpine",V0-1,1,12,47.64562,-124.38751
Gymania,"Warm-up/Roses boulder > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117564144/gymania,2.2,-1,Boulder,V1,1,14,47.58851,-120.6881
"Gypsy Funk","Machine Gun Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278583/gypsy-funk,1.9,-1,Boulder,V0-1,1,,47.56784,-120.78514
"Hand(gun)less Traverse","(d) Clint Eastwood's Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547018/handgunless-traverse,2.7,-1,Boulder,V0-1,1,20,47.42949,-121.61991
"Handgun Hamstring","(e) Handgun Hamstring Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120596511/handgun-hamstring,1.0,-1,Boulder,V1+,1,9,47.42952,-121.61991
"Hangar One","Hangar One Boulder > Powerline Boulders > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121240596/hangar-one,2.0,-1,Boulder,V1+,1,7,45.67801,-121.93291
Hawkishly,"Kenticle Boulder > Kent East Hill Skate Park (AKA The Kenticle) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120405331/hawkishly,2.0,-1,Boulder,V0-1,1,12,47.3859,-122.1873
"Head Games","Head Games Boulder > Salty Spitoon > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119432874/head-games,2.0,-1,Boulder,V1+,1,18,46.60142,-117.36259
"Heel Hook Left","Heel Hook Rock > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106529486/heel-hook-left,2.1,-1,Boulder,V1+,1,,47.66484,-120.71974
"High Bolt","Martha Lake Airport Park Boulder (Lynnwood) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126405626/high-bolt,3.0,-1,Boulder,V1+,1,17,47.86486,-122.23647
"High Horse","AlpenGlow (aka Upper Kueffler Road Boulders) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108861122/high-horse,2.0,-1,Boulder,V1+,1,12,45.67919,-122.06415
"Highway Crack","Camp Serene > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119186275/highway-crack,3.0,-1,Boulder,V1+,1,,47.83306,-121.61795
"Hillbilly Blues","Agenda Dysphoria Wall > SJW Wall > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122876251/hillbilly-blues,3.0,-1,Boulder,V1,1,20,48.79052,-119.25005
"Hired Goons","Machine Gun Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107798917/hired-goons,1.9,-1,Boulder,V1,1,12,47.56784,-120.78514
"Hobbit Hole","Hobbit Hole Boulder > Top Self Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120802398/hobbit-hole,2.0,-1,Boulder,V1,1,,47.76149,-121.1294
"Hold My Spear","(f) Partner Gunfight Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120546997/hold-my-spear,1.8,-1,Boulder,V1+,1,9,47.42938,-121.61981
"Holy Smoke","Holy Smoke Boulder > Lookout Trail Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113615598/holy-smoke,3.0,-1,Boulder,V1,1,20,47.82374,-121.55955
"Home of the Strange","Main Wall > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/121389104/home-of-the-strange,3.0,-1,Boulder,V1,1,15,47.6541,-117.28584
"Hot Singles In Your Area!","Big Rock Boulder > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119484708/hot-singles-in-your-area,1.3,-1,Boulder,V1-,1,12,47.72571,-121.98649
"Hot Stepper","Stream Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107716224/hot-stepper,3.0,-1,Boulder,V1,1,12,47.84703,-121.60633
"Hueco Man","Hueco Rock > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113482478/hueco-man,3.6,-1,Boulder,V1,1,,47.81716,-121.60151
"Huge Fat Adverb","Kenticle Boulder > Kent East Hill Skate Park (AKA The Kenticle) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120405472/huge-fat-adverb,2.0,-1,Boulder,V1-,1,10,47.3859,-122.1873
Humoristic,"The Washout > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119881798/humoristic,1.0,-1,Boulder,V1,1,,47.55425,-120.76665
"I Am The City","Richmond Beach Library > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125934939/i-am-the-city,1.5,-1,Boulder,V1-,1,5,47.77217,-122.3846
"I Sea Big Mussels","Big Fat Beach boulder > La Push Beaches > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/119440583/i-sea-big-mussels,3.0,-1,Boulder,V1,1,12,47.87778,-124.58668
"Iceman Traverse","Olympia > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/107835165/iceman-traverse,2.0,-1,Boulder,V1+,1,,47.0406,-122.8269
"If Only I Was Taller","Richmond Beach Library > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126032316/if-only-i-was-taller,1.0,-1,Boulder,V1,1,7,47.77217,-122.3846
IHOP,"Slingblade Boulder > Pitless Avocado > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118675377/ihop,1.8,-1,Boulder,V1,1,,47.59711,-120.71303
"Imperial Ambition","Greek Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119672996/imperial-ambition,2.6,-1,Boulder,V1,1,16,45.74507,-121.76218
"Imperial Hubris","Inca Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119657885/imperial-hubris,2.0,-1,Boulder,V1,1,27,45.74503,-121.76211
"In Too Deep","Karen Boulders > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105851767/in-too-deep,2.0,-1,Boulder,V0-1,1,,47.84817,-121.60815
Incisor,"Incisor Boulder > Heybrook Ridge > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121149549/incisor,3.0,-1,Boulder,V1,1,12,47.81604,-121.55372
"Inebriated Apes","The Cocaine Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111241325/inebriated-apes,3.0,-1,Boulder,V1,1,,48.09568,-121.34904
Inspiradical,"Behemoth Boulder > 2nd Talus > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121383640/inspiradical,3.0,-1,Boulder,V1,1,20,47.79602,-121.0624
"James and the Giant Stick","Stuart Lake Basin > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124573173/james-and-the-giant-stick,4.0,-1,"Boulder, Alpine",V1+,1,21,47.48648,-120.89806
"Jess Roskelley Boulder","Riverfront Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/121101782/jess-roskelley-boulder,4.0,-1,Boulder,V1+,1,10,47.66275,-117.42057
"Jim Scary","Walk Hard Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121374720/jim-scary,2.0,-1,Boulder,V1,1,18,47.79527,-121.06466
John,"The Shark's Fin > Cape Disappointment > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/115168313/john,-1.0,-1,Boulder,V1,1,20,46.29434,-124.07396
"Jolly Roger","South Seas boulder > The South Seas > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118757576/jolly-roger,3.0,-1,Boulder,V1,1,,47.54377,-120.67225
