Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Mine K (Sit)","Mine K > Mine boulders > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118927155/mine-k-sit,3.0,-1,"Boulder, Alpine",V7,1,,47.81146,-121.61415
"Miracle Whip","Whip Boulder > Icicle Buttress Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111211972/miracle-whip,3.5,-1,Boulder,V7,1,,47.54715,-120.75172
"Mirror Arete","Reflection of perfection > The 420 Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110683024/mirror-arete,3.7,-1,Boulder,V7,1,15,47.56358,-120.77581
Mosserati,"Mosserati Boulder > Washout Boulders > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117402018/mosserati,3.6,-1,Boulder,V7,1,,47.66684,-121.40278
"Name of the Wind","Name of the Wind Boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119431451/name-of-the-wind,3.5,-1,Boulder,V7,1,,48.65849,-122.46111
"Naughty Corner","Naughty Corner Boulders > Paradise Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113751696/naughty-corner,3.9,-1,Boulder,V7,1,,47.64217,-121.37542
"Network Low","The Network Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124566695/network-low,3.0,-1,Boulder,V7,1,12,47.8317,-121.51994
"Night Moves","Straw Hat boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120032276/night-moves,2.0,-1,Boulder,V6-7,1,20,47.84429,-121.61425
"Noggin' Banger","The Ruminator Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119001531/noggin-banger,3.0,-1,Boulder,V7,1,,47.5455,-120.73271
Nosebleed,"Nosebleed > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106577086/nosebleed,3.2,-1,Boulder,V7,1,,47.55301,-120.76381
"Nothing like a Mono - V6/7?","AlpenGlow (aka Upper Kueffler Road Boulders) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108861217/nothing-like-a-mono-v67,2.0,-1,Boulder,V6-7,1,15,45.67919,-122.06415
"Notre Dame","British Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119665086/notre-dame,3.5,-1,Boulder,V7,1,15,45.745,-121.76219
"Notre Dame","The Church > Notre Dame Cluster > Lower Devils Club Forest > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119014574/notre-dame,3.0,-1,Boulder,V7,1,,47.66194,-121.40268
Obesity,"Fraggle Rock Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105974717/obesity,3.9,-1,Boulder,V7,1,,47.84649,-121.60922
"Ogre Face Project","The Diamond > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082695/ogre-face-project,1.0,-1,Boulder,V7-8,1,,47.76138,-121.12911
"Olympic New Sit","The Olympic Boulder > Jefferson Lake > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/106806146/olympic-new-sit,4.0,-1,"Boulder, Alpine",V7,1,,47.7343,-123.15347
"One Armed Robbery","Unexpected Inquisition > Zeke's Trail Boulders > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123092479/one-armed-robbery,3.0,-1,Boulder,V7,1,15,47.84993,-121.60867
"One Punch Man","Queen Anne > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122766879/one-punch-man,3.0,-1,Boulder,V7,1,,47.6407,-122.35154
"Only God Forgives","Egyptian Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120558532/only-god-forgives,3.5,-1,Boulder,V7,1,,45.74499,-121.76218
"Open for Business Sit","River Boulder > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122817193/open-for-business-sit,3.0,-1,Boulder,V7-,1,12,47.75635,-121.12923
"Open Project","(b) Titanium Boulder > (3) Access Road Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120545740/open-project,2.0,-1,Boulder,V7+,1,15,47.42943,-121.61928
"Power Snuggle","Power Struggle > Power Struggle Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124521658/power-snuggle,3.0,-1,Boulder,V7-8,1,8,47.76109,-121.12911
"Power Struggle Left Project","Power Struggle > Power Struggle Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119646189/power-struggle-left-project,2.0,-1,Boulder,V7-8,1,,47.76109,-121.12911
"Premium Coffee","Premium Coffee > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107113710/premium-coffee,3.7,-1,Boulder,V7,1,,47.65549,-120.72934
"Pretty Possum","Cracked Egg Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116473738/pretty-possum,3.5,-1,Boulder,V6-7,1,20,47.84707,-121.60494
"Private Pyle","The Classic Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443253/private-pyle,2.0,-1,"Boulder, Alpine",V6-7,1,7,47.79381,-121.08835
"Project 2","Hanging Gardens boulder > Japanese Gardens > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119931978/project-2,2.0,-1,Boulder,V6-7,1,14,47.54523,-120.72675
"Quantum Mechanics","Quantum Mechanics Boulder > Chaos Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108150465/quantum-mechanics,3.9,-1,Boulder,V7,1,15,47.56588,-120.77911
"Raging Bull","Campus Traverse > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107662835/raging-bull,2.9,-1,Boulder,V7,1,,47.65635,-120.72949
RBG,"RBG boulder > Animal Farm > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126003607/rbg,3.0,-1,Boulder,V7,1,15,47.54185,-120.72748
"Red Rover","The Five Star Boulder > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115960592/red-rover,2.6,-1,Boulder,V7,1,,47.84284,-121.61072
Remora,"Jaws > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123133928/remora,1.0,-1,Boulder,V7,1,6,47.22487,-120.98527
"Return of Jafar","Jafar Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379486/return-of-jafar,4.0,-1,Boulder,V7,1,20,47.79526,-121.06472
"Ritual Union","Roman Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121099466/ritual-union,4.0,-1,Boulder,V7-,1,12,45.74506,-121.76217
"River Arete","Chutzpah Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108259924/river-arete,3.4,-1,Boulder,V7,1,,47.81714,-121.60187
"Ryan's Roof","SLC Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120376239/ryans-roof,2.0,-1,Boulder,V7,1,10,47.83199,-121.52022
"Schist Cave Tour","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112415383/schist-cave-tour,3.3,-1,Boulder,V6-7,1,25,47.66484,-120.71977
"Schist Seam (‘unknown V7’)","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116097190/schist-seam-unknown-v7,2.8,-1,Boulder,V7+,1,25,47.66484,-120.71977
"Shadowboxing Right","Campus Traverse > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124175269/shadowboxing-right,4.0,-1,Boulder,V7,1,20,47.65635,-120.72949
Shipwrecked,"The Bird's Nest > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120714648/shipwrecked,3.0,-1,Boulder,V7-8,1,10,47.70152,-121.46554
"Shower Slab","Shower Power Boulder > Booka Boulders > **Middle Fork Boulders > Exit 34; Middle Fork & Taylor River > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123183989/shower-slab,3.3,-1,Boulder,V7,1,12,47.54833,-121.52173
"Size Matters","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443348/size-matters,3.0,-1,"Boulder, Alpine",V7-8,1,,47.79356,-121.08888
Skewb,"Rubik's Cube Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122598126/skewb,2.0,-1,Boulder,V7,1,12,47.84789,-121.60935
"Sky Bison","Sky Bison Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122971562/sky-bison,4.0,-1,Boulder,V7,1,,47.83177,-121.52035
Slashface,"Slashface Boulder > Upper Bowl > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110189917/slashface,2.5,-1,Boulder,V7,1,18,45.64525,-122.03391
"Sleepy Monkey","Indiana Bones Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121383410/sleepy-monkey,2.0,-1,Boulder,V7,1,12,47.79522,-121.06455
"Slice of Cake","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111864175/slice-of-cake,3.1,-1,Boulder,V7-,1,,47.54305,-120.73494
"Slug trail","Country wall bouldering > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122976778/slug-trail,3.0,-1,Boulder,V7,1,15,47.81876,-121.57069
Sockeye,"Other Routes > Lower Bond Boulders > The Bond Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122618197/sockeye,3.7,-1,Boulder,V7,1,,47.55003,-120.69665
Squanchin',"The Scourge Boulder > Outer Space Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124486332/squanchin,2.0,-1,"Boulder, Alpine",V7,1,5,47.80061,-121.05477
"Squeeze The Beef","Starfox Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122202091/squeeze-the-beef,2.3,-1,Boulder,V7,1,10,47.54621,-120.69858
Streamliner,"Streamliner Boulders > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121706665/streamliner,3.5,-1,Boulder,V7,1,20,47.43097,-121.77867
"Street Justice","Street Justice Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112863448/street-justice,3.7,-1,Boulder,V7,1,10,47.54419,-120.73375
Subliminal,"Coexist Boulder > Hideout Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124247754/subliminal,2.5,-1,Boulder,V7+,1,,47.64881,-121.36998
"Taqueria del Taco","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122518692/taqueria-del-taco,2.0,-1,Boulder,V7,1,12,47.55558,-120.76821
"Teen Creatine Dream","Deception Falls > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109151148/teen-creatine-dream,3.7,-1,Boulder,V7,1,15,47.84257,-121.69584
"The Bet","The Bet > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121144565/the-bet,3.0,-1,Boulder,V7,1,,48.65848,-122.46111
"The Classic Sit Start","The Classic Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443233/the-classic-sit-start,2.0,-1,"Boulder, Alpine",V7-8,1,12,47.79381,-121.08835
"The Disaster Artist","Engineer > Zelda Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121719810/the-disaster-artist,4.0,-1,Boulder,V7,1,20,47.82262,-121.55947
"The Engineer","Engineer > Zelda Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112812299/the-engineer,3.9,-1,Boulder,V7,1,20,47.82262,-121.55947
"The Fin","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110281853/the-fin,2.9,-1,Boulder,V7,1,10,47.54305,-120.73494
"The Gilovich Effect","Iago's Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379580/the-gilovich-effect,3.0,-1,Boulder,V7,1,8,47.79528,-121.06472
"The Glove Box","Cheap Thrills Boulder > Prospect Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115406335/the-glove-box,1.0,-1,Boulder,V7,1,,47.63871,-121.37782
"The heart direct","Roman Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120052149/the-heart-direct,4.0,-1,Boulder,V7,1,,45.74506,-121.76217
"The Heartbreaker","Heartbreaker Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118678516/the-heartbreaker,3.8,-1,Boulder,V7-8,1,,47.54248,-120.72314
"The Hopeful","Aries Boulder > Aries Boulders > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115465610/the-hopeful,3.7,-1,Boulder,V7,1,20,47.84797,-121.60878
"The Jewel (Low Start)","The Gemstone Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117625131/the-jewel-low-start,3.2,-1,Boulder,V7,1,15,47.81719,-121.60179
"The Lefty","Little Bridge Creek Wall > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119826464/the-lefty,3.0,-1,Boulder,V7,1,10,47.56703,-120.78299
"The Naturalist","Liberty Park > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/106798980/the-naturalist,3.0,-1,Boulder,V7,1,20,47.652,-117.3869
"The Nug","The Diamond > The Diamond Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118960832/the-nug,3.0,-1,"Sport, TR, Boulder","5.12 V6-7",1,30,47.8253,-121.561
"The Octopus","Pentaphobe Boulders > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117047819/the-octopus,2.5,-1,Boulder,V7,1,10,47.54495,-120.72924
"The Ogre Nose Project","The Diamond > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082713/the-ogre-nose-project,3.0,-1,Boulder,V7-8,1,,47.76138,-121.12911
"The Perch","Roadside Boulder Pt2 > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/126074502/the-perch,3.0,-1,Boulder,V7,1,15,47.86656,-119.08911
"The Shield","Busted Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106288750/the-shield,3.8,-1,Boulder,V7,1,,47.54501,-120.73283
"The Spider-Verse","Bulge Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123075881/the-spider-verse,2.5,-1,Boulder,V7-8,1,10,47.4347,-121.77423
"The Terrible","U2 and Goicoechea boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113136246/the-terrible,3.1,-1,Boulder,V7,1,10,47.59433,-120.71442
Thimbleberry,"Thimble Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118948073/thimbleberry,3.5,-1,Boulder,V7,1,,47.54506,-120.72904
Thunderclap,"Thunderclap Boulder > Outer Space Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122952573/thunderclap,4.0,-1,"Boulder, Alpine",V7,1,12,47.80057,-121.05464
"Thunderdome Stand (Crimp Start)","Thunderdome > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123332621/thunderdome-stand-crimp-start,4.0,-1,Boulder,V7,1,,47.55301,-120.76334
"Tin Man Sit","Old Tin Man area (needs organizing) > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117841718/tin-man-sit,3.8,-1,Boulder,V7,1,,47.57629,-120.79259
"Tiny Polish King","Sausage Links Boulder > The Far East Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120574049/tiny-polish-king,3.4,-1,Boulder,V7,1,15,47.8481,-121.596
"To have and Two Holds","Lichen Rock > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118725480/to-have-and-two-holds,1.5,-1,Boulder,V7,1,,47.68819,-117.32498
"Todos Santos","GoodFallWall Boulder > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119533263/todos-santos,1.8,-1,Boulder,V7,1,15,47.43729,-121.66265
"Tom Fern","Doja Boulder > Central Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118110839/tom-fern,2.5,-1,Boulder,V7,1,,47.84756,-121.6075
"Tombstone Drop Off","Moss Troll Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123075801/tombstone-drop-off,2.5,-1,Boulder,V7,1,,47.43506,-121.77435
"Tomorrow Never Knows","White Chuck River Boulders (D-Ton) > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108497947/tomorrow-never-knows,4.0,-1,Boulder,V7,1,,48.17671,-121.38053
"Tree Sap","Tigerlily Boulder > Bridge Creek Free Camping > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115847118/tree-sap,2.0,-1,Boulder,V7,1,16,47.55865,-120.77783
Tumbler,"Wasn't > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121407009/tumbler,2.0,-1,Boulder,V7,1,14,47.66351,-121.40386
"Tunnel Vision Stand","Tunnel Vision Boulder > Trailer Gully > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/123811095/tunnel-vision-stand,3.5,-1,Boulder,V7,1,,47.65377,-117.2937
"Turning Heads","Tri-Point Boulder > Top Self Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120801903/turning-heads,3.5,-1,Boulder,V7-8,1,,47.76158,-121.12945
"Twisted Shout","Diverged Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443267/twisted-shout,2.0,-1,"Boulder, Alpine",V6-7,1,10,47.79367,-121.08835
"Twisted Tree Dyno","Twisted Tree Boulder > Twisted Tree > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124643220/twisted-tree-dyno,-1.0,-1,Boulder,V7,1,,47.56236,-120.78009
Twister,"Twisted Tree Boulder > Twisted Tree > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111246611/twister,3.7,-1,Boulder,V7+,1,,47.56236,-120.78009
"Uncommon Valor","Uncommon Valor > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119917211/uncommon-valor,3.0,-1,Boulder,V7,1,,47.76142,-121.12884
Underthing,"Name of the Wind Boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/124019292/underthing,3.0,-1,Boulder,V7,1,,48.65849,-122.46111
Unknown,"The Brown Eye Boulder > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126143409/unknown,3.0,-1,Boulder,V6-7,1,,47.54501,-120.66724
"Venom Low","Submarine Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121672733/venom-low,2.0,-1,Boulder,V7,1,,47.43398,-121.77298
Venomenal,"Submarine Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123884111/venomenal,3.0,-1,Boulder,V6-7,1,9,47.43398,-121.77298
Vesuvius,"Roman Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121099144/vesuvius,2.3,-1,Boulder,V7-8,1,10,45.74506,-121.76217
"Weight of the Universe Extended (open project)","(g) Weight of the Universe Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547474/weight-of-the-universe-extended-open-project,2.0,-1,Boulder,V7,1,,47.42912,-121.62043
"Who Nose","The Ta-Ta Box Boulder > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119277677/who-nose,2.5,-1,Boulder,V7,1,,47.84834,-121.60832
"Wingardium Leviosa","CDC > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119916573/wingardium-leviosa,3.0,-1,Boulder,V7,1,,47.76112,-121.12828
"Wingardium Low Project","CDC > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119916823/wingardium-low-project,3.0,-1,Boulder,V7-8,1,,47.76112,-121.12828
"Wizard Shit","Wizard Shit Boulder > Galena Major Bouldering > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118683417/wizard-shit,3.0,-1,Boulder,V7,1,,47.85854,-121.46795
"World's Best V7","World's Best Boulder > Zeke's Trail Boulders > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105971000/worlds-best-v7,3.8,-1,Boulder,V7,1,10,47.84988,-121.60873
"World’s Best Low Start","World's Best Boulder > Zeke's Trail Boulders > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124264478/worlds-best-low-start,4.0,-1,Boulder,V7-8,1,12,47.84988,-121.60873
"Yellow Fever / Boxcar Arete","Boxcar Boulder > Lower Wall & Lower Lump Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106051498/yellow-fever-boxcar-arete,3.8,-1,Boulder,V7-8,1,20,47.8185,-121.5705
"Yin Yang","Yin Yang Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119294851/yin-yang,3.6,-1,Boulder,V7,1,,47.83177,-121.52012
