Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Johnny's Problem","Johnny's Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119981743/johnnys-problem,4.0,-1,Boulder,V10,1,10,47.54602,-120.73253
"Kid Hops","Flattop Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118772973/kid-hops,3.5,-1,Boulder,V10,1,,47.81724,-121.60193
Ladykiller,"Heartbreaker Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121809999/ladykiller,3.5,-1,Boulder,V9-10,1,20,47.54248,-120.72314
"Lotus Throne","The Dome > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/105819272/lotus-throne,4.0,-1,Boulder,V10,1,,45.68705,-121.93359
Margo,"Hueco Crimper Boulder > Pitless Avocado > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121811621/margo,3.0,-1,Boulder,V10,1,20,47.59728,-120.71362
"Mind Games","Mind Games Boulder > Paradise Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115406177/mind-games,1.0,-1,Boulder,V10,1,,47.64195,-121.37585
"Minus Man Sit start","Minus Man Boulder > North Forest Boulders > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118575376/minus-man-sit-start,2.0,-1,Boulder,V10,1,,45.62789,-122.02221
"Mission to Marv’s","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123707242/mission-to-marvs,2.0,-1,Boulder,V10,1,20,47.66484,-120.71977
"Mystery Machine","Mystery Cave > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119917323/mystery-machine,3.3,-1,Boulder,V10,1,,47.76145,-121.12893
"New Wave Rookie","Bouldering > McLellan Rocks > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/124062698/new-wave-rookie,4.0,-1,Boulder,V10,1,15,47.83545,-117.72501
"No Country For Old Men","Country wall bouldering > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123577494/no-country-for-old-men,4.0,-1,Boulder,V9-10,1,12,47.81876,-121.57069
"No Strings Attached","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122486170/no-strings-attached,4.0,-1,Boulder,V10-,1,18,47.54305,-120.73494
Otto-Matic,"Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123877061/otto-matic,2.0,-1,Boulder,V10,1,20,47.66484,-120.71977
"Resurrection, Low","Sword Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126338910/resurrection-low,3.0,-1,Boulder,V10,1,,47.57013,-120.78799
"Rodeo Low","The Dome > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109062720/rodeo-low,2.5,-1,Boulder,V10-11,1,15,45.68705,-121.93359
"Ross Bongo Variation","The Five Star Boulder > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119221998/ross-bongo-variation,3.1,-1,Boulder,V10,1,20,47.84284,-121.61072
"Scattered And Lost","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443380/scattered-and-lost,4.0,-1,"Boulder, Alpine","V9-10 X",1,,47.79356,-121.08888
"Schist Cave","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116097132/schist-cave,3.2,-1,Boulder,V10,1,20,47.66484,-120.71977
"Schist Prow","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116097038/schist-prow,3.0,-1,Boulder,V9-10,1,20,47.66484,-120.71977
"Seam Of The Crime","The Classic Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443240/seam-of-the-crime,4.0,-1,"Boulder, Alpine",V9-10,1,20,47.79381,-121.08835
"Soul To Squeeze","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109031038/soul-to-squeeze,3.0,-1,Boulder,V10,1,,47.84033,-117.75534
"Span Man","Span Man > Fuzz Wall > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122363538/span-man,4.0,-1,Boulder,V10,1,,47.57511,-120.79262
"Spirit Of Stone","The Goliath Boulder > ** Bouldering at Mt Erie and Fidalgo Island > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106770349/spirit-of-stone,2.0,-1,Boulder,V10-11,1,12,48.45226,-122.63209
"Spontaneous Human Combustion","Anansi Boulder > Galena Major Bouldering > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118713005/spontaneous-human-combustion,2.0,-1,Boulder,V10,1,,47.85896,-121.47512
"Steam Roller Stand Project","Steam Roller Cave > The Crown Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119645472/steam-roller-stand-project,3.0,-1,Boulder,V9-10,1,,47.76095,-121.12897
"Superman Low","Hanta Man Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120771704/superman-low,4.0,-1,Boulder,V10,1,,47.54254,-120.72259
"Terminal Gravity","Terminal Gravity Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119793949/terminal-gravity,3.8,-1,Boulder,V10,1,10,47.54644,-120.72882
"The Architect","Engineer > Zelda Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112817987/the-architect,3.8,-1,Boulder,V10,1,18,47.82262,-121.55947
"The Brown Eye","The Brown Eye Boulder > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119898191/the-brown-eye,3.5,-1,Boulder,V10,1,,47.54501,-120.66724
"The Cotton Pony","The Cotton Pony > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118095935/the-cotton-pony,4.0,-1,Boulder,V10,1,10,47.54658,-120.74937
"The Current","Jenny Craig > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125343423/the-current,4.0,-1,Boulder,V10,1,,47.60863,-120.71766
"The Nine Iron","The Nine Iron Boulder > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120054339/the-nine-iron,4.0,-1,Boulder,V10,1,12,47.58893,-120.68709
"The Rat King","The Garden Boulder > Inner Wall Trail > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124207487/the-rat-king,4.0,-1,Boulder,V10,1,,47.81798,-121.57343
"The Saber","Eight Mile Forest Road > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126269073/the-saber,-1.0,-1,Boulder,V10,1,18,47.55084,-120.78546
"The Shadow","The Shadow Boulder > Agape Boulders Area > The Airfield > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119891932/the-shadow,4.0,-1,Boulder,V10,1,12,47.54613,-120.71875
"Traversing Time","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443366/traversing-time,4.0,-1,"Boulder, Alpine",V9-10,1,,47.79356,-121.08888
"Trickle of Silence","The Monarch Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788725/trickle-of-silence,4.0,-1,Boulder,V9-10,1,,47.54564,-120.73382
Twisted,"Equinox Boulder > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108564023/twisted,3.7,-1,Boulder,V10,1,,47.84823,-121.60914
"Vaporwave Direct [Project]","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443352/vaporwave-direct-project,3.0,-1,"Boulder, Alpine",V10-11,1,,47.79356,-121.08888
"Washington Apples","The Millennium Boulder > Lonely Fish > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120887136/washington-apples,3.0,-1,Boulder,V10,1,,47.54418,-120.74122
Wonder,"Wonder Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122989555/wonder,3.0,-1,Boulder,V10,1,,47.81718,-121.60172
