Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Alcove Left","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119762648/alcove-left,2.3,-1,Boulder,V4,1,,47.54305,-120.73494
"Andy's Arete","The Pasture > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106463005/andys-arete,3.0,-1,Boulder,V4+,1,,47.54418,-120.67133
"April Fools","Harbor Hill Playground Problems > Gig Harbor > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120473554/april-fools,2.0,-1,Boulder,V4,1,30,47.35084,-122.59654
Aqalung,"Columbia Pearl > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119788946/aqalung,2.0,-1,Boulder,V3-4,1,,45.6248,-122.01973
"Arete Boulder","Roadside Rock East > Roadside Rock > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/125841521/arete-boulder,2.0,-1,Boulder,V4-5,1,10,47.88302,-119.092
"Arrested Development","Busted Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106337716/arrested-development,3.2,-1,Boulder,V4,1,15,47.54501,-120.73283
"Atomic Streak","Split Atom Boulder > Lower Devils Club Forest > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118779362/atomic-streak,3.0,-1,Boulder,V4,1,,47.6652,-121.4
"Austrian Butt Plug","The Garden Boulder > Inner Wall Trail > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113061472/austrian-butt-plug,3.0,-1,Boulder,"V4 R",1,30,47.81798,-121.57343
"Baby Crackhead","Levitation Boulder > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105871010/baby-crackhead,3.7,-1,Boulder,V4,1,,47.8487,-121.60853
"Backward Jockstrap","Backward Jockstrap Boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/120981366/backward-jockstrap,2.5,-1,Boulder,V4,1,15,48.65856,-122.46109
"Balance Slap","Campus Traverse > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116843199/balance-slap,2.0,-1,Boulder,V3-4,1,,47.65635,-120.72949
"Ballard Bell Tower","Ballard > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118325367/ballard-bell-tower,2.0,-1,Boulder,V4,1,25,47.66837,-122.38451
"Barefooted Lady","Barefooted Lady boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119405249/barefooted-lady,4.0,-1,Boulder,V4+,1,,48.65852,-122.46101
"Barely There","The South Face > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/126042522/barely-there,2.0,-1,Boulder,V4,1,12,46.60437,-117.35923
"Bear Hug","The Icehouse > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117527080/bear-hug,2.4,-1,Boulder,V4+,1,10,47.54562,-120.74602
"Big Leaf Drapes","(a) Canopy Crag > Canopy Crag Group > Exit 32; Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123928052/big-leaf-drapes,1.7,-1,"Sport, Boulder","5.11a V3-4",1,25,47.48878,-121.75038
"Big Mom","Yonko boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119113286/big-mom,3.0,-1,Boulder,V4+,1,9,47.84434,-121.61444
"Big Sky Country","Dishman Bouldering Wall > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113201009/big-sky-country,2.5,-1,Boulder,V4+,1,,47.65098,-117.28811
"Blue in the Face","Sherlock & Watson Boulder > Main Trail (Upper Area) > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121163604/blue-in-the-face,2.4,-1,Boulder,V4,1,,48.65824,-122.46127
Boke-a-smowl,"Stoned Boulder > 2nd Talus > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121383626/boke-a-smowl,3.0,-1,Boulder,V4,1,12,47.79605,-121.06275
"Bonsai Samurai","Bonsai Wall > Japanese Gardens > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119931910/bonsai-samurai,2.0,-1,Boulder,V3-4,1,12,47.54582,-120.72628
"Brain Cancer","Summit Area > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/126120658/brain-cancer,2.5,-1,Boulder,V4,1,,48.73618,-122.48115
"Brick layer 25","Roof Area > East Tower > Marymoor Park Outdoor Sport Crag > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113582865/brick-layer-25,2.0,-1,Boulder,V4,1,,47.6643,-122.11147
"Buggy Jug","The Big Rock > Naval Air Station Whidbey Island > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124622074/buggy-jug,3.0,-1,Boulder,V4-5,1,15,48.33392,-122.68807
"Bullet Hole Ballet","The boulder > Wilkeson crag > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118780078/bullet-hole-ballet,2.0,-1,Boulder,V3-4,1,,47.10257,-122.02506
Bushmen,"Rail Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108617664/bushmen,2.0,-1,Boulder,V4+,1,8,47.54256,-120.72269
"Bye Shaniqua","Upper 420s > The 420 Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118601633/bye-shaniqua,3.0,-1,Boulder,V4,1,20,47.56345,-120.776
"Cabin Stabbin'","Green Boulders > Green Boulders Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113481857/cabin-stabbin,2.6,-1,Boulder,V4,1,,47.8476,-121.6099
"Calloused Dwarf","The Dwarf Boulder > Fantasy Boulders > 2nd Talus > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121374450/calloused-dwarf,1.0,-1,Boulder,V4,1,,47.79616,-121.06204
[Redacted],"The Garden Boulder > Inner Wall Trail > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113061419/redacted,3.0,-1,Boulder,"V4 R",1,30,47.81798,-121.57343
"Cheap Thrills","Cheap Thrills Boulder > Prospect Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115406328/cheap-thrills,2.4,-1,Boulder,V4,1,,47.63871,-121.37782
"Chedder Right","Other problems not yet assigned to a boulder > Upper Bowl > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108869111/chedder-right,3.0,-1,Boulder,V4,1,,45.64529,-122.03394
"Chicken Turd Low","Other routes > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125179471/chicken-turd-low,1.0,-1,Boulder,V4,1,,47.66484,-120.71974
"Children Under the Stairs","Harbor Hill Playground Problems > Gig Harbor > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120473659/children-under-the-stairs,2.0,-1,Boulder,V4,1,20,47.35084,-122.59654
"Chinook Traverse","Leggo my Ego Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114425347/chinook-traverse,2.1,-1,Boulder,V4-,1,12,47.81749,-121.59801
"Chubby Fairy","Chubby Boulder > Fern Gully > Bulletin Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117684709/chubby-fairy,3.4,-1,Boulder,V3-4,1,,47.54637,-120.71276
Chuckles,"Lord of the Flies Boulder > Hideout Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119243440/chuckles,2.3,-1,Boulder,V4,1,,47.64882,-121.36996
"Cinderella Boy","Gracious Mama Africa > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118731101/cinderella-boy,2.4,-1,Boulder,V4,1,,47.58905,-120.68887
"Claim Jumper","Hueco Crimper Boulder > Pitless Avocado > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111930441/claim-jumper,3.2,-1,Boulder,V4,1,10,47.59728,-120.71362
"Classical Line","Sharptooth Boulder > North Forest Boulders > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120228217/classical-line,3.7,-1,Boulder,V4,1,,45.62821,-122.02209
"Coal Fired","Wide and Rusty Boulder > Top Self Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120802529/coal-fired,2.0,-1,Boulder,V4,1,,47.76147,-121.12932
"Comedy's Over","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443289/comedys-over,3.0,-1,"Boulder, Alpine",V3-4,1,,47.79356,-121.08888
"Common Courtesy","Noelder > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119872857/common-courtesy,3.0,-1,Boulder,V3-4,1,22,47.84621,-121.61249
"Compression Loss","Wrinkle in Time/Pressure Drop > Main Trail (Upper Area) > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119464970/compression-loss,3.4,-1,Boulder,V4,1,,48.65827,-122.46132
"Compressor Crack","Compressor Crack > Chaos Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119971826/compressor-crack,3.3,-1,Boulder,V4,1,10,47.56625,-120.78121
"Container Sit","Aries Low Balls > Aries Boulders > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121929020/container-sit,2.0,-1,Boulder,V4-5,1,12,47.84793,-121.6086
"Cool it Down","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125758046/cool-it-down,1.7,-1,Boulder,V4,1,15,47.54741,-120.69566
"Corridor Traverse","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/119388978/corridor-traverse,3.0,-1,Boulder,V4,1,,47.84033,-117.75534
Crabwalker,"GoodFallWall Boulder > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119533289/crabwalker,2.9,-1,Boulder,V4,1,30,47.43729,-121.66265
"Cranium Cracker","Cranium Boulder > Jefferson Lake > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/106806154/cranium-cracker,3.0,-1,"Boulder, Alpine",V4,1,,47.7343,-123.15347
"Crimp, Crimp, Slap, Throw","Crimp Crimp Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112338130/crimp-crimp-slap-throw,3.6,-1,Boulder,V4,1,9,47.54494,-120.72962
"Crimper Classic","UW Rock > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119017130/crimper-classic,3.0,-1,Boulder,V4-5,1,,47.6481,-122.301
"Dandelion Foot","Dandelion Foot > The South Seas > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118757626/dandelion-foot,2.0,-1,Boulder,V4,1,,47.54482,-120.67198
"Death by Sloping (?) (+ 3 other routes on same boulder)","AlpenGlow (aka Upper Kueffler Road Boulders) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108860990/death-by-sloping-3-other-routes-on-same-boulder,3.0,-1,Boulder,V4,1,30,45.67919,-122.06415
"Der Town Dead","Bushcraft Boulder > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122165720/der-town-dead,2.8,-1,Boulder,V4-5,1,,47.54615,-120.74673
"Devil Fruit Direct","Straw Hat boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123313723/devil-fruit-direct,2.0,-1,Boulder,V4,1,20,47.84429,-121.61425
"Diamond Right Right","Diamond Engagement Boulder > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120979451/diamond-right-right,1.0,-1,Boulder,V4,1,12,47.66376,-121.40345
"Diamonds Are Forever","Moonraker > Lower Bond Boulders > The Bond Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117999359/diamonds-are-forever,2.0,-1,Boulder,V4,1,,47.55007,-120.69668
"Dinner for 2","Mini cow boulder > Melmont boulders > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119655385/dinner-for-2,3.0,-1,Boulder,V3-4,1,12,47.03379,-122.03541
"Dinner for 2... +1","Mini cow boulder > Melmont boulders > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119655784/dinner-for-2-1,3.0,-1,Boulder,V4,1,15,47.03379,-122.03541
"Dinosaur Skin","Dinosaur Boulder > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118688384/dinosaur-skin,2.7,-1,Boulder,V4,1,10,47.66377,-121.4036
"Dirty Dancing","The Washout > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108359501/dirty-dancing,3.6,-1,Boulder,V4,1,20,47.55425,-120.76665
"Dirty Dishes","Pop Rocks Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123134083/dirty-dishes,1.0,-1,Boulder,V4,1,10,47.22505,-120.98489
"Dog Named Rehab","The Ladder Project Boulder > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119817244/dog-named-rehab,2.3,-1,Boulder,V4,1,10,47.54597,-120.74839
Dogfighter,"The Shadow Boulder > Agape Boulders Area > The Airfield > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121232782/dogfighter,-1.0,-1,Boulder,V3-4,1,,47.54613,-120.71875
"Don't Dab Heeler Mine","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122055377/dont-dab-heeler-mine,2.0,-1,Boulder,V4,1,20,47.55558,-120.76821
"Donkey Kick","The Goliath Boulder > ** Bouldering at Mt Erie and Fidalgo Island > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106696769/donkey-kick,3.1,-1,Boulder,V4,1,10,48.45226,-122.63209
"Donkey Kong","Kong > The Kong Boulders > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118110938/donkey-kong,2.3,-1,Boulder,V3-4,1,,47.55385,-120.76435
"Dorris Day","Beach Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106502198/dorris-day,3.0,-1,Boulder,V4-5,1,,47.82541,-121.61738
"Double Vision","Vision boulder > The South Seas > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117103298/double-vision,2.3,-1,Boulder,V4,1,,47.54392,-120.67203
"Downtown Funky Stuff Malone","Viking Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119753165/downtown-funky-stuff-malone,2.5,-1,Boulder,V4,1,,45.74504,-121.76215
"Dropping the Chicken","Atlas Boulder > Upper Devil's Club Forest > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118779426/dropping-the-chicken,3.6,-1,Boulder,V4,1,,47.66123,-121.40198
Dynamite,"Coyote Cobble > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/119726790/dynamite,3.0,-1,Boulder,V4,1,,47.0328,-119.95322
Dynazty,"EZPZ > East Side > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/119579204/dynazty,3.3,-1,Boulder,V4,1,12,48.08503,-123.7284
"Edward Scissorhands","Ministry of Magic Boulder > Prospect Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117613956/edward-scissorhands,2.9,-1,Boulder,V4,1,,47.63856,-121.37776
"El Sapo","Dreamscape Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121268328/el-sapo,3.0,-1,Boulder,V4,1,12,47.83171,-121.51995
"Elevated Observations","Eight Mile Forest Road > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126269184/elevated-observations,4.0,-1,Boulder,V4,1,13,47.55084,-120.78546
"Etna Mantle","Ice Cube > Twisted Tree > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119929078/etna-mantle,2.0,-1,Boulder,V4,1,10,47.56114,-120.77754
"Evil Petting Zoo","Evil Petting Zoo > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111986541/evil-petting-zoo,1.6,-1,Boulder,V4,1,,47.59457,-120.71431
Excelsior,"Anchor Rock > Jefferson Lake > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/106806108/excelsior,3.0,-1,"Boulder, Alpine",V4,1,,47.7343,-123.15347
Expunge,"The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122205963/expunge,1.0,-1,Boulder,V4,1,8,47.55558,-120.76821
"Fairly Desperate","The Pasture > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115452662/fairly-desperate,2.3,-1,Boulder,V4+,1,,47.54418,-120.67133
"Fairy Slipper","Hexxus Boulder > Fern Gully > Bulletin Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119000046/fairy-slipper,2.0,-1,Boulder,V4,1,,47.54661,-120.71335
"Falling In","Baby Jesus Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111179184/falling-in,2.0,-1,Boulder,V4,1,,48.09568,-121.34904
"Fancy Seeing You Here","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443279/fancy-seeing-you-here,4.0,-1,"Boulder, Alpine",V4-5,1,10,47.79356,-121.08888
"Fat Lip","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121293996/fat-lip,2.4,-1,Boulder,V4,1,20,47.54305,-120.73494
"Featured Face","The fire pit > Clayton beach > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119321695/featured-face,2.0,-1,Boulder,V4,1,12,48.64042,-122.48224
"Featured Face","Beach Episode Rock > Clayton beach > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121106072/featured-face,2.0,-1,Boulder,V4,1,20,48.64033,-122.48167
"Feeling Peachy","Fruit Stand Boulder > *Bouldering Near Big Rock > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/122266772/feeling-peachy,3.0,-1,Boulder,V4,1,15,48.42743,-122.26329
"Feels Like the First Time","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111968044/feels-like-the-first-time,3.0,-1,Boulder,V4,1,,47.84033,-117.75534
"Feet Left of Crack","UW Rock > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119017165/feet-left-of-crack,2.0,-1,Boulder,V4,1,,47.6481,-122.301
"Ferret Brain","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/120486557/ferret-brain,2.3,-1,Boulder,V3-4,1,15,47.55558,-120.76821
"Fiend it Like a Crack","Busted Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107275430/fiend-it-like-a-crack,3.0,-1,Boulder,V4,1,,47.54501,-120.73283
"Fiery Furnace","Babylon Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119658868/fiery-furnace,2.9,-1,Boulder,V4,1,15,45.74499,-121.76218
Firedancer,"UW Rock > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120174616/firedancer,3.0,-1,Boulder,V4,1,,47.6481,-122.301
"First Steps","Western Outliers > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443431/first-steps,2.0,-1,"Boulder, Alpine",V4-5,1,,47.79325,-121.08937
"Flushing a Dead Rooster","Bouldering > McLellan Rocks > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109748680/flushing-a-dead-rooster,3.3,-1,Boulder,V4-5,1,,47.83545,-117.72501
"Foolish Tara Direct","Tara Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123133105/foolish-tara-direct,2.0,-1,Boulder,V4,1,15,47.22444,-120.98636
