Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Lions and Tigers","Cougar Cave > West Side > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/122828171/lions-and-tigers,3.0,-1,Boulder,V6,1,,48.08469,-123.73624
"Meat Eating Vegetarian","Man About Town Boulder > Booka Boulders > **Middle Fork Boulders > Exit 34; Middle Fork & Taylor River > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123180044/meat-eating-vegetarian,3.9,-1,Boulder,V6,1,12,47.54872,-121.52295
Mercenary,"Best Day Ever Boulder > Bridge Creek Free Camping > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119144704/mercenary,3.0,-1,Boulder,V6,1,12,47.5602,-120.77998
"Metroid Prime","Metroid Prime Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108966693/metroid-prime,3.6,-1,Boulder,V6,1,12,47.84726,-121.60445
"Middle Finger of Fury","Bouldering > McLellan Rocks > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/107165131/middle-finger-of-fury,3.5,-1,Boulder,V6,1,18,47.83545,-117.72501
"Mighty Mouse","Mighty Mouse > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113624448/mighty-mouse,3.1,-1,Boulder,V6,1,13,47.58577,-120.80789
"Mine K","Mine K > Mine boulders > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118919703/mine-k,3.0,-1,"Boulder, Alpine",V6,1,,47.81146,-121.61415
"Minus Man","Minus Man Boulder > North Forest Boulders > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118575348/minus-man,3.0,-1,Boulder,V6,1,,45.62789,-122.02221
"Money Badger","Dreamscape Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121066140/money-badger,3.7,-1,Boulder,V6,1,,47.83171,-121.51995
"More Fun Than Beer","Alphabet Wall Boulders > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118733927/more-fun-than-beer,0.7,-1,Boulder,V6,1,,47.54431,-120.7435
"Mr Leftist","Twisted Tree Boulder > Twisted Tree > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112216958/mr-leftist,3.0,-1,Boulder,V6-,1,,47.56236,-120.78009
"Mr. Bubbles","420 Boulder > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122622156/mr-bubbles,2.0,-1,Boulder,V6,1,,47.66258,-121.40548
Natasha,"Russian Boulders > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/124945551/natasha,2.3,-1,Boulder,V6,1,8,45.74506,-121.76219
"Night Moves","Straw Hat boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120032276/night-moves,2.0,-1,Boulder,V6-7,1,20,47.84429,-121.61425
"Night Owl","Star > The Kong Boulders > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123404720/night-owl,3.0,-1,Boulder,V6,1,15,47.55408,-120.76405
"No Regards for Yesterday","Yesterday Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123134436/no-regards-for-yesterday,2.0,-1,Boulder,V6,1,15,47.22466,-120.98421
"No-Contact Order","DV Boulder > Domestic Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123899441/no-contact-order,4.0,-1,Boulder,V6,1,15,47.54595,-120.73888
"Nothing like a Mono - V6/7?","AlpenGlow (aka Upper Kueffler Road Boulders) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108861217/nothing-like-a-mono-v67,2.0,-1,Boulder,V6-7,1,15,45.67919,-122.06415
"Off the Couch","Couch Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117686689/off-the-couch,3.1,-1,Boulder,V6,1,15,47.57033,-120.78791
"One Small Step","The Dome > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/118835574/one-small-step,3.0,-1,Boulder,V6,1,10,45.68705,-121.93359
Ouchies,"The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112830588/ouchies,2.7,-1,Boulder,V6,1,,47.54305,-120.73494
"Pit Lip Compression Project","The Pit > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082880/pit-lip-compression-project,3.0,-1,Boulder,V5-6,1,,47.76142,-121.12919
"Pit Lip Off Width Roof Project","The Pit > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082891/pit-lip-off-width-roof-project,2.0,-1,Boulder,V5-6,1,,47.76142,-121.12919
"Pit Viper","Riverbed Boulder > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/120454115/pit-viper,3.5,-1,Boulder,V6,1,15,47.03247,-119.95385
"Played Like a Poop Butt Low","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118665598/played-like-a-poop-butt-low,2.8,-1,Boulder,V6,1,,47.57018,-120.78803
"Pop Rocks","Pop Rocks Boulder > Roslyn > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123134061/pop-rocks,3.0,-1,Boulder,V6,1,12,47.22505,-120.98489
"Pork Fly Sit","River Boulder > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119590577/pork-fly-sit,3.0,-1,Boulder,V6,1,,47.75635,-121.12923
"Power Struggle","Power Struggle > Power Struggle Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119646161/power-struggle,3.7,-1,Boulder,V6,1,,47.76109,-121.12911
"Pretty Boy","Pretty Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112512445/pretty-boy,2.4,-1,Boulder,V6,1,,47.5576,-120.76935
"Pretty Possum","Cracked Egg Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116473738/pretty-possum,3.5,-1,Boulder,V6-7,1,20,47.84707,-121.60494
"Private Pyle","The Classic Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443253/private-pyle,2.0,-1,"Boulder, Alpine",V6-7,1,7,47.79381,-121.08835
"Project 2","Hanging Gardens boulder > Japanese Gardens > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119931978/project-2,2.0,-1,Boulder,V6-7,1,14,47.54523,-120.72675
Psycho,"Shroom Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123075729/psycho,3.0,-1,Boulder,V6,1,18,47.43443,-121.7743
"Punk Ass Kid","Punk Ass Kid > The South Seas > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118752256/punk-ass-kid,3.0,-1,Boulder,V6,1,,47.54376,-120.67269
"Punxsutawney Phil","The Shadow Boulder > Agape Boulders Area > The Airfield > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119463700/punxsutawney-phil,3.1,-1,Boulder,V6,1,12,47.54613,-120.71875
Quasimodo,"British Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/124946225/quasimodo,2.3,-1,Boulder,V6,1,,45.745,-121.76219
"Que Luna","Que Luna Boulders > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112932414/que-luna,3.0,-1,Boulder,V6,1,10,47.84655,-121.60756
"Rat Patrol 01","Rat Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379535/rat-patrol-01,3.0,-1,Boulder,V6,1,8,47.79532,-121.06475
"Razor's Edge","Back Right Boulder > Coal Creek Crag > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124670941/razors-edge,4.0,-1,Boulder,V6,1,8,47.52605,-122.11992
Reflection,"Reflection Boulder > Washout Boulders > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120380335/reflection,3.0,-1,Boulder,V6,1,20,47.66687,-121.40283
"Reflection of Perfection","Reflection of perfection > The 420 Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110682942/reflection-of-perfection,3.7,-1,Boulder,V6,1,15,47.56358,-120.77581
Resonation,"Resonation Boulder > Funpuppet Boulders > Central Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119277808/resonation,3.0,-1,Boulder,V6,1,,47.84766,-121.60683
"Rock Island Line","Rock Island Line > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120119388/rock-island-line,3.0,-1,Boulder,V6,1,12,47.81728,-121.6026
Rodeo,"The Dome > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/109062578/rodeo,2.8,-1,Boulder,V6,1,15,45.68705,-121.93359
"Ryan's Problem / Climax Control","Camp Serene > Serene Area Boulders > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108144241/ryans-problem-climax-control,3.7,-1,Boulder,"V6 PG13",1,20,47.83306,-121.61795
Saturnine,"Bushcraft Boulder > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122196765/saturnine,3.0,-1,Boulder,V5-6,1,,47.54615,-120.74673
"Scarlett Johansson","Bouldering > McLellan Rocks > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109748640/scarlett-johansson,3.8,-1,Boulder,V5-6,1,,47.83545,-117.72501
"ScaryTopOut.com aka Separate Identity","Semantics > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119916079/scarytopoutcom-aka-separate-identity,3.6,-1,Boulder,V5-6,1,,47.76118,-121.12863
"Schist Cave Tour","Schist Cave > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112415383/schist-cave-tour,3.3,-1,Boulder,V6-7,1,25,47.66484,-120.71977
"Seams Dangerous","Old Tin Man area (needs organizing) > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114296831/seams-dangerous,3.5,-1,Boulder,V6,1,30,47.57629,-120.79259
"Sean Connery","Moonraker > Lower Bond Boulders > The Bond Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118697111/sean-connery,3.8,-1,Boulder,V6,1,,47.55007,-120.69668
"Sehome Traverse","Main Area Bouldering > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/107786393/sehome-traverse,3.2,-1,Boulder,V6-,1,35,48.72964,-122.48328
Shadowboxing,"Campus Traverse > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111861366/shadowboxing,3.9,-1,Boulder,V6,1,20,47.65635,-120.72949
"Shrimp Traveler","Shrimp Traveler > Chaos Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/109593035/shrimp-traveler,3.7,-1,Boulder,V6,1,15,47.56619,-120.78092
Silencer,"(j) Silencer Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120545745/silencer,3.7,-1,Boulder,V6+,1,18,47.42901,-121.62032
Slingblade,"Slingblade Boulder > Pitless Avocado > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117960294/slingblade,3.7,-1,Boulder,V6,1,15,47.59711,-120.71303
Sobriosity,"The Five Star Boulder > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105812426/sobriosity,3.2,-1,Boulder,V6,1,10,47.84284,-121.61072
Solaris,"Solaris Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113748559/solaris,3.0,-1,Boulder,V6+,1,,47.83166,-121.52011
"Something Something Anime","Straw Hat boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119113340/something-something-anime,2.0,-1,Boulder,V6+,1,12,47.84429,-121.61425
"Spinal Injury Low (open project)","(b) Titanium Boulder > (3) Access Road Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547133/spinal-injury-low-open-project,1.0,-1,Boulder,V6,1,,47.42943,-121.61928
Starfox,"Starfox Boulder > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122202070/starfox,2.5,-1,Boulder,V6,1,18,47.54621,-120.69858
"Stay The Course","Main Cluster > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443341/stay-the-course,2.0,-1,"Boulder, Alpine",V5-6,1,,47.79356,-121.08888
"Stiff Upper Lip","Upper Lip Wall > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/126154044/stiff-upper-lip,3.5,-1,Boulder,"V6 PG13",1,30,48.73557,-122.47816
Strappado,"Unexpected Inquisition > Zeke's Trail Boulders > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121672910/strappado,3.0,-1,Boulder,V5-6,1,,47.84993,-121.60867
Strickland,"McFly > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379232/strickland,3.0,-1,Boulder,V6,1,6,47.79539,-121.0648
"Stunning Ego Project","(b) The Cult Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120555210/stunning-ego-project,3.0,-1,Boulder,V6,1,,47.42943,-121.6199
Suppressed,"(j) Silencer Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120692761/suppressed,2.5,-1,Boulder,V6,1,12,47.42901,-121.62032
"Swamp Thing","Swamp Thing Boulder > Jungle Gym Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115194033/swamp-thing,3.0,-1,Boulder,V6,1,,47.68248,-121.39441
"Sweater Puppy","Sweater Puppy? > Northrup Point > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/126398201/sweater-puppy,2.0,-1,Boulder,V6,1,10,47.87147,-119.09886
T-Virus,"CDC > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119916683/t-virus,3.0,-1,Boulder,V6,1,,47.76112,-121.12828
"Ta-Ta Box (stand)","The Ta-Ta Box Boulder > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124352073/ta-ta-box-stand,2.5,-1,Boulder,V6,1,8,47.84834,-121.60832
Taller,"Taller Boulder > Straightaway Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113685049/taller,3.7,-1,Boulder,V6,1,,47.5459,-120.74605
"The Bone Collector","Beckey's Problem > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119911162/the-bone-collector,2.5,-1,Boulder,V6,1,12,47.5885,-120.68661
"The Classic","The Classic Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125442096/the-classic,4.0,-1,"Boulder, Alpine",V5-6,1,12,47.79381,-121.08835
"The Dagger","Sword Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124996097/the-dagger,2.0,-1,Boulder,"V6 R",1,30,47.57013,-120.78799
"The Day I Tried to Live","Temple Boulder > Outer Space Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121373959/the-day-i-tried-to-live,3.0,-1,"Boulder, Alpine","V6 R",1,25,47.80038,-121.05447
"The Dirt Burglar","The Pit > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082935/the-dirt-burglar,2.0,-1,Boulder,V6,1,,47.76142,-121.12919
"The Five Star Arete","The Five Star Boulder > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105812422/the-five-star-arete,3.9,-1,Boulder,V6,1,20,47.84284,-121.61072
"The Gaze of the Grasshopper Low","The Grasshopper > The Beach Parking Boulders > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119684353/the-gaze-of-the-grasshopper-low,3.1,-1,Boulder,V6,1,12,47.58842,-120.70751
"The Glove","Reflection of perfection > The 420 Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110682995/the-glove,2.5,-1,Boulder,V6,1,15,47.56358,-120.77581
"The GZA","Warm-up/Roses boulder > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117565244/the-gza,1.5,-1,Boulder,V5-6,1,8,47.58851,-120.6881
"The Hole","Hole Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106807930/the-hole,3.6,-1,Boulder,V6,1,10,47.54259,-120.7227
"The Hourglass","Hourglass Boulder > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106582081/the-hourglass,3.5,-1,Boulder,V6,1,15,47.57018,-120.78803
"The Hueco Crimper","Hueco Crimper Boulder > Pitless Avocado > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107371890/the-hueco-crimper,3.5,-1,Boulder,V6,1,,47.59728,-120.71362
"The Last Unicorn Low","The Last Unicorn > The Last Unicorn > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118691579/the-last-unicorn-low,1.8,-1,Boulder,V6,1,,47.58685,-120.68019
"The Littlest Swordsman","Minus Man Boulder > North Forest Boulders > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/113545815/the-littlest-swordsman,2.8,-1,Boulder,V6,1,15,45.62789,-122.02221
"The Long Way Around","Lean-To Boulders > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119461577/the-long-way-around,2.8,-1,Boulder,"V6 PG13",1,,47.43725,-121.66219
"The Lord's Helmet","Spaceballs Boulders > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379854/the-lords-helmet,2.0,-1,Boulder,V6,1,8,47.7953,-121.06459
"The Nile Traverse","Egyptian Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/124815924/the-nile-traverse,2.0,-1,Boulder,V6,1,,45.74499,-121.76218
"The Nug","The Diamond > The Diamond Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118960832/the-nug,3.0,-1,"Sport, TR, Boulder","5.12 V6-7",1,30,47.8253,-121.561
"The Prospector","The Prospector Boulder > Prospect Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/113751780/the-prospector,3.4,-1,Boulder,V6,1,,47.63874,-121.37828
"The Prow","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109031060/the-prow,3.4,-1,Boulder,V6,1,,47.84033,-117.75534
"The Really Long Way Around","Lean-To Boulders > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122822508/the-really-long-way-around,3.0,-1,Boulder,V6,1,25,47.43725,-121.66219
"The Shard","Pocket Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108147399/the-shard,2.7,-1,Boulder,V6,1,10,47.54255,-120.72272
"The Slot","Slot Boulder > Chaos Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108150415/the-slot,3.8,-1,Boulder,V6,1,10,47.56597,-120.78049
"The Undergrad","Unnamed by Engineer > Zelda Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117117853/the-undergrad,2.5,-1,Boulder,V6,1,,47.82255,-121.55943
"The Ventriloquist","The Queen Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121383444/the-ventriloquist,4.0,-1,Boulder,V6,1,8,47.79461,-121.06415
"The Zapper","The Zapper > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119990068/the-zapper,3.0,-1,Boulder,V6,1,12,47.54345,-120.73018
"Through the Looking Glass","Un-dammed Boulder > Approach Boulders > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119497525/through-the-looking-glass,3.0,-1,Boulder,V6,1,12,47.66867,-121.39697
"Thrutchy crapness (16)","Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/109036130/thrutchy-crapness-16,2.0,-1,Boulder,V5-6,1,,47.84033,-117.75534
"Tigerlily Left","Tigerlily Boulder > Bridge Creek Free Camping > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113138920/tigerlily-left,3.6,-1,Boulder,V6,1,16,47.55865,-120.77783
"Tin Man","Old Tin Man area (needs organizing) > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108184838/tin-man,3.7,-1,Boulder,V6,1,,47.57629,-120.79259
"Tooth and Claw","Cougar Cave > West Side > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/120999988/tooth-and-claw,3.0,-1,Boulder,V6,1,,48.08469,-123.73624
"Trash Panda","Truck Stop Boulder > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123441919/trash-panda,2.0,-1,Boulder,V6,1,12,47.43917,-121.6635
Tron,"The Brown Eye Boulder > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126143169/tron,3.0,-1,Boulder,V6,1,,47.54501,-120.66724
Twacked,"Car Door Boulder > Approach Boulders > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118851842/twacked,2.0,-1,Boulder,V6,1,11,47.66875,-121.39706
