Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"A Walk below the Park","The Other Slabs > Main Area > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803067/a-walk-below-the-park,2.0,-1,Boulder,V0-,1,18,47.54506,-120.72597
"Adamantine Pot","Delicious in Forest > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126299759/adamantine-pot,1.0,-1,Boulder,V0,1,10,47.57629,-120.79258
"Adventures (Above)Ground","Badger Rock > Howard Amon > Southeast Corner > Washington",https://www.mountainproject.com/route/125051686/adventures-aboveground,4.0,-1,Boulder,V0,1,,46.27401,-119.27131
"Air Soft","(b) Pistol Pinch Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547333/air-soft,1.0,-1,Boulder,V0,1,7,47.42921,-121.62025
"Alexis C Jolly","Pretty Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113801231/alexis-c-jolly,2.9,-1,Boulder,V0,1,,47.5576,-120.76935
Alight,"Mini-Mossy-Mammoth Boulder > Mt. Washington Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126259838/alight,0.5,-1,Boulder,V-easy,1,6,47.44185,-121.67269
"All Groomed Up Now","Left Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122604135/all-groomed-up-now,2.0,-1,Boulder,V-easy,1,40,48.79077,-119.24861
"Alpine Cow","Warmup boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115436743/alpine-cow,2.0,-1,Boulder,V0,1,15,47.5944,-120.71438
"Alpine Feel","Cloaca Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107352598/alpine-feel,2.1,-1,Boulder,V0,1,,47.54256,-120.72288
"American Diaper","Dirty Hairy Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121307391/american-diaper,1.0,-1,Boulder,V0,1,10,47.79542,-121.06383
"Andrew Said It Doesn’t Count","Icicle Buttress > Icicle Buttress and Bob's Wall > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125906720/andrew-said-it-doesnt-count,2.0,-1,Boulder,V0,1,,47.54818,-120.75176
"Andrew's Boulder Problem","Upper Pratt > South Bessemer Creek > Bessemer Mountain > Exit 34; Middle Fork & Taylor River > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126464377/andrews-boulder-problem,1.0,-1,Boulder,V-easy,1,10,47.54062,-121.58402
Anti-Faxx,"CDC > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119916915/anti-faxx,1.0,-1,Boulder,V0,1,,47.76112,-121.12828
"Arachnid Crack","Schurman Rock > Camp Long > West Seattle > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125641514/arachnid-crack,2.0,-1,Boulder,V-easy,1,12,47.55471,-122.3735
"Are those new pants?","FCI Warm-up > Fuck Camano Island > Deception Pass > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119260379/are-those-new-pants,2.0,-1,Boulder,V0-,1,10,48.40194,-122.65398
Arete,"Second Block > ** Bouldering at Gibralter > Gibralter Rocks > Northrup Canyon > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/123225328/arete,1.0,-1,Boulder,V0,1,,47.86659,-119.08548
"Arete right","Slabby arete boulder > Lower Wall & Lower Lump Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108129962/arete-right,2.0,-1,Boulder,V0-,1,,47.8185,-121.5705
"Aretepeggios from Hell","(g) No Fockin' Donuts Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120545720/aretepeggios-from-hell,1.7,-1,Boulder,V0,1,9,47.42949,-121.61982
Arrowhead,"Main Area Bouldering > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125032443/arrowhead,1.5,-1,Boulder,V0-,1,5,48.72964,-122.48328
ATC,"(e) Secret Wall > (f) Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/125924873/atc,1.0,-1,"Sport, TR, Boulder","5.8 V0+",1,20,48.45412,-122.62311
"Avocado Toast","Avocado > Power Struggle Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119646058/avocado-toast,1.0,-1,Boulder,V0,1,,47.76093,-121.12913
"B Reactor","Atomic Rock > Howard Amon > Southeast Corner > Washington",https://www.mountainproject.com/route/125051984/b-reactor,4.0,-1,Boulder,V0,1,,46.2739,-119.27123
"Baby Shark","Doo Doo Doo Doo Doo Doo Boulder > Main Area > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114941977/baby-shark,1.0,-1,Boulder,V-easy,1,10,47.54464,-120.725
"Bacon Stone","Parking Lot Stones > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126003730/bacon-stone,2.0,-1,Boulder,V-easy,1,3,47.54498,-120.73285
"Baer Arms","(c) The Chamber Boulder > (3) Access Road Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547491/baer-arms,1.3,-1,Boulder,V0,1,12,47.42949,-121.61937
"Balance of Power","British Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119808999/balance-of-power,1.2,-1,Boulder,V0,1,,45.745,-121.76219
"Baresnaked Lady","Barefooted Lady boulder > Main Area > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/122828652/baresnaked-lady,1.0,-1,Boulder,V0+,1,,48.65852,-122.46101
"Battle the Bulge","UW Rock > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126123223/battle-the-bulge,3.5,-1,Boulder,V0,1,,47.6481,-122.301
"Beach Crack","Northernmost stack > Ruby beach boulder stacks > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/119245180/beach-crack,1.0,-1,"Boulder, Alpine",V0,1,18,47.71575,-124.41931
"Beach Slab","Northernmost stack > Ruby beach boulder stacks > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124538213/beach-slab,1.0,-1,"Boulder, Alpine",V0-1,1,15,47.71575,-124.41931
Beansprout,"FCI Splash Zone > Fuck Camano Island > Deception Pass > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119260524/beansprout,3.0,-1,Boulder,V0+,1,18,48.40195,-122.65457
"Bear Facts","Ursa Minor > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119740700/bear-facts,1.3,-1,Boulder,V-easy,1,13,45.74499,-121.76218
"Bedal Juice","Bedal Basin (Bedal Boulder) > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/110680143/bedal-juice,2.0,-1,Boulder,V0-1,1,,48.06604,-121.36959
"Bell Tower Traverse","Ballard > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118325386/bell-tower-traverse,2.0,-1,Boulder,V0,1,40,47.66837,-122.38451
"Bernie Sandeagle","(e) Philosophical Sandeagle Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547445/bernie-sandeagle,1.8,-1,Boulder,V0,1,12,47.42912,-121.62032
Bertha,"Jerry Garcia boulder > The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107278559/bertha,1.9,-1,Boulder,V0+,1,,47.57192,-120.78939
"Big Floppy Sausage","Sausage Links Boulder > The Far East Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120853760/big-floppy-sausage,2.0,-1,Boulder,V0-,1,20,47.8481,-121.596
"Binary Star","Low Orbit Wall > The Switchbacks > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116208713/binary-star,0.5,-1,Boulder,V0-,1,10,47.54405,-120.72496
"Birth Canal","Coal Mountain Boulders > * Bouldering in the Cumberland Crags Area > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/119281335/birth-canal,4.0,-1,Boulder,"V0 PG13",1,,48.47716,-122.12122
"Black Death Hollow","The Grotto > Fern Gully Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119645574/black-death-hollow,2.0,-1,Boulder,V0,1,,47.76074,-121.12833
Blazar,"Quasar Wall > The Switchbacks > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116208679/blazar,0.5,-1,Boulder,V-easy,1,8,47.54425,-120.7248
"Bleeding Ankle","Rainier View Park (Sumner) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120214768/bleeding-ankle,2.0,-1,Boulder,V0,1,30,47.19793,-122.22074
"Blind Bandi","The Five Star Warmup > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117531580/blind-bandi,1.3,-1,Boulder,V0,1,,47.84363,-121.61506
"Blue Lights, Pull Right","AlpenGlow (aka Upper Kueffler Road Boulders) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108861072/blue-lights-pull-right,3.0,-1,Boulder,V0,1,15,45.67919,-122.06415
"Blue Sky Action","The Grotto > Fern Gully Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119645651/blue-sky-action,3.0,-1,Boulder,V0,1,,47.76074,-121.12833
"Boar's Head","Persian Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119696867/boars-head,1.3,-1,Boulder,V-easy,1,6,45.74499,-121.76218
"Boat Rock Arete","Boat Rock > ** Bouldering at Gibralter > Gibralter Rocks > Northrup Canyon > Banks Lake > Central Region > Washington",https://www.mountainproject.com/route/123270199/boat-rock-arete,2.0,-1,Boulder,V0-1,1,12,47.86621,-119.08617
"Bottom's Up!","Right Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122589928/bottoms-up,2.0,-1,Boulder,V-easy,1,10,48.79087,-119.24835
"Bottomed Out","Right Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122803723/bottomed-out,2.0,-1,Boulder,V-easy,1,8,48.79087,-119.24835
"Boulder Drop Slab","Hueco Rock > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122992076/boulder-drop-slab,3.0,-1,Boulder,V0+,1,,47.81716,-121.60151
"Boulder Problem","Center on Human Development and Disability > University of Washington Campus and Surrounding Areas > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118339306/boulder-problem,1.0,-1,Boulder,V-easy,1,10,47.64837,-122.3084
"Bowser Crack","Sanctuary Boulders > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118985716/bowser-crack,3.2,-1,Boulder,V0,1,,47.84738,-121.6046
"Box Seats","East Warm-up Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/107716183/box-seats,1.8,-1,Boulder,V0-,1,8,47.84701,-121.60684
Boxers,"Underwear Rock > The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114222313/boxers,1.9,-1,Boulder,V0,1,,47.57008,-120.78798
"Bratwurst im Mund","Sausage Links Boulder > The Far East Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120853753/bratwurst-im-mund,2.0,-1,Boulder,V0,1,15,47.8481,-121.596
"Bread Loaf","Mount Rainier > Southwest Cascades > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119283293/bread-loaf,2.0,-1,"Boulder, Alpine",V0,1,8,46.8529,-121.76047
Breadline,"The Real Thing Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108184552/breadline,2.8,-1,Boulder,V0,1,10,47.54498,-120.73286
BreezeBlocks,"BreezeBlock > Salty Spitoon > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119432767/breezeblocks,1.0,-1,Boulder,V0,1,14,46.60133,-117.36248
Brickwork,"U2 and Goicoechea boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/112034786/brickwork,3.3,-1,Boulder,V0,1,10,47.59433,-120.71442
"Bubba Gump","The Strawberry Cream Boulder > Box of Chocolates Boulders > Stehekin > Chelan > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111167026/bubba-gump,2.0,-1,Boulder,V0,1,,48.309,-120.6565
Bubbles,"Other routes > Swiftwater Picnic Area > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106529514/bubbles,1.9,-1,Boulder,V-easy,1,,47.66484,-120.71974
Bubbles!,"The Blob > Kalaloch Beach 3 > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/121247591/bubbles,2.0,-1,"Boulder, Alpine",V0,1,,47.63958,-124.38643
"Buckleys Broomstick","The South Face > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119736368/buckleys-broomstick,2.3,-1,Boulder,V0-1,1,13,46.60437,-117.35923
Bullwinkle,"Evil Petting Zoo > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/115959791/bullwinkle,1.4,-1,Boulder,V0,1,,47.59457,-120.71431
"Bunny Lebowski","Naughty Corner Boulders > Paradise Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119285162/bunny-lebowski,1.0,-1,Boulder,V0,1,,47.64217,-121.37542
"Burnt End","Obelisk Boulder > Deception Glade Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119461749/burnt-end,1.0,-1,Boulder,V0,1,15,47.43708,-121.66275
"Butterflies and Sunshine","Kuba Slab Cluster > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111839355/butterflies-and-sunshine,2.3,-1,Boulder,V0+,1,,48.09568,-121.34904
Butthead,"McFly > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379221/butthead,0.5,-1,Boulder,V0,1,5,47.79539,-121.0648
Camel,"Corridor of Funlandia > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119467870/camel,1.1,-1,Boulder,V0,1,,47.83169,-121.52
"Candy Man","Right Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122561048/candy-man,2.0,-1,Boulder,V-easy,1,15,48.79087,-119.24835
Carls,"Hueco Rock > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122992069/carls,2.8,-1,Boulder,V0+,1,,47.81716,-121.60151
"Castles Made Of Sand","Burge Boulders > Burge Mountain (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122928798/castles-made-of-sand,2.0,-1,Boulder,V0+,1,15,48.78124,-119.27279
"Center Line","The Face > The Roadside Boulders > Morning Rock Bouldering > Kettle Valley Bouldering > Kettle Valley (Curlew) > Okanogan > Washington",https://www.mountainproject.com/route/112808954/center-line,2.3,-1,Boulder,V0-,1,,48.8921,-118.70053
Chaitanya,"Columbia Pearl > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119702785/chaitanya,2.5,-1,Boulder,V0-1,1,12,45.6248,-122.01973
"Chalk to me nice","Wilson Way Bridge Boulder > Point Defiance Park > Tacoma > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/120108751/chalk-to-me-nice,2.0,-1,Boulder,V0,1,8,47.30337,-122.51183
Chewbacca,"Mr. Brightside and Chewbacca Boulders > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105855152/chewbacca,2.5,-1,Boulder,V0,1,9,47.84875,-121.60967
"Child's Play","Left Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122552173/childs-play,1.0,-1,Boulder,V-easy,1,25,48.79077,-119.24861
"Chipped Tooth","Incisor Boulder > Heybrook Ridge > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121149557/chipped-tooth,2.0,-1,Boulder,V0,1,12,47.81604,-121.55372
Chirp,"Coyote Corner > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803349/chirp,0.5,-1,Boulder,V0-,1,10,47.54284,-120.72034
"Cirith Ungol (Spiders Cleft)","Tiny Dishman > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118764407/cirith-ungol-spiders-cleft,2.0,-1,Boulder,"V0 PG13",1,,47.65429,-117.28465
"Classic Mantle","UW Rock > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126131557/classic-mantle,2.0,-1,Boulder,V0-,1,,47.6481,-122.301
"Clef Crack","Rubik's Cube Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108663110/clef-crack,2.4,-1,Boulder,V0+,1,,47.84789,-121.60935
"Climbing with Arms","(b) The Cult Boulder > (1) Cable Sign Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120546952/climbing-with-arms,0.7,-1,Boulder,V-easy,1,8,47.42943,-121.6199
"Clint Eastwood's Dog","(a) Clint Eastwood's Dog's Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120547347/clint-eastwoods-dog,1.0,-1,Boulder,V-easy,1,10,47.42921,-121.62008
"Clown Queen Story Hour","Right Cliff > CSC Bouldering Area > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122603876/clown-queen-story-hour,2.0,-1,Boulder,V0-,1,12,48.79087,-119.24835
Cobra,"(e) Secret Wall > (f) Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/126078840/cobra,1.5,-1,"TR, Boulder","5.8 V0",1,16,48.45412,-122.62311
"Cold Sore","Coal Mountain Boulders > * Bouldering in the Cumberland Crags Area > Cumberland Crags > Other Skagit Valley Crags > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/119316675/cold-sore,2.0,-1,Boulder,V-easy,1,,48.47716,-122.12122
Concavity,"The Real Thing Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108184560/concavity,1.8,-1,Boulder,V0,1,,47.54498,-120.73286
"Confidence Boost","RumpShaker Boulder > Weenie Hut Jr's > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119432046/confidence-boost,1.0,-1,Boulder,V0+,1,12,46.60094,-117.36146
"Cool Down","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107601798/cool-down,2.3,-1,Boulder,V0-,1,,47.54741,-120.69566
"Corn V0","UFO Wall > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118725309/corn-v0,1.0,-1,Boulder,V0,1,,47.68729,-117.32649
Cornered,"Tri-Point Boulder > Top Self Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120802041/cornered,2.0,-1,Boulder,V0,1,,47.76158,-121.12945
Cornflake,"Lower Cliff Morning Rock > Morning Rock > Kettle Valley (Curlew) > Okanogan > Washington",https://www.mountainproject.com/route/108210857/cornflake,2.0,-1,Boulder,"5.6 V-easy",1,15,48.89239,-118.69927
"Cosmic Debris","Low Orbit Wall > The Switchbacks > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116208699/cosmic-debris,0.5,-1,Boulder,V0-,1,10,47.54405,-120.72496
Cosmos,"Cosmos Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119676036/cosmos,2.0,-1,Boulder,V-easy,1,10,45.74506,-121.7622
"Court And Spark","La Petite Mort Wall > Burge North - Hidden Canyon > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/123114886/court-and-spark,3.0,-1,Boulder,"V-easy R",1,18,48.79733,-119.24361
